case_id,mask_strategy,mask_intensity,seed,planner,target_granularity,support_ceiling,initial_granularity,final_granularity,reached_target,explicit_stop,correct_target_stop,correct_degrade_stop,correct_stop,ceiling_violation,cost_to_target,budget_used,steps_to_target,steps_taken,actions_taken,zero_yield_actions,overlap_waste_cost,initial_hidden_claims,recovered_claims,final_node_coverage,final_edge_coverage,final_critical_gap_count,initial_direct_over_attribution,governance_family,governance_variant,action_prior_regime,expert_effect_multiplier,channel_prior_multiplier,action_prior_profile_sha256,oracle_cost_to_target,cost_regret_vs_oracle,oracle_top1_action_id,oracle_top1_action_hit,premature_stop,justified_degrade_stop,oracle_reachable
C11-otrf-apt29-day1-scranton-nashua,random,0.6,41,project05_m2,G2_tactic_intent,G2_tactic_intent,G0_unknown,G2_tactic_intent,1,0,1,0,1,0,6.0,6.0,3,3,C11-AA-001|C11-AA-003|C11-AA-002,0,1.7273,5,4,0.6,0.5,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,6.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,random,0.6,41,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G0_unknown,G2_tactic_intent,1,0,1,0,1,0,6.0,6.0,3,3,C11-AA-001|C11-AA-002|C11-AA-003,0,1.8,5,4,0.6,0.5,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,6.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,random,0.6,53,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-003|C11-AA-001,0,0.7273,5,3,0.6,0.5,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,random,0.6,53,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-003,0,0.7273,5,3,0.6,0.5,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,11,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,11,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,23,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,23,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,37,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,37,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,41,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,41,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,53,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.2,53,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,11,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-002|C11-AA-001,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,11,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,23,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-002|C11-AA-001,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,23,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,37,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-002|C11-AA-001,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,37,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,41,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-002|C11-AA-001,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,41,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,53,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-002|C11-AA-001,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.4,53,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,11,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,11,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,23,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,23,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,37,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,37,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,41,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,41,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,53,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,stage,0.6,53,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-001|C11-AA-002,0,1.0,5,4,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,1,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,11,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,11,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,23,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,23,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,37,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,37,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,41,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,41,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,53,project05_m2,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.2,53,oracle_optimal,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,G2_tactic_intent,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,0.6,0.5,2,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C11-otrf-apt29-day1-scranton-nashua,discriminative,0.4,11,project05_m2,G2_tactic_intent,G2_tactic_intent,G1_technique,G2_tactic_intent,1,0,1,0,1,0,4.0,4.0,2,2,C11-AA-002|C11-AA-001,0,1.0,4,3,0.6,0.25,2,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,4.0,0.0,C11-AA-001,0,0,0,1
