case_id,mask_strategy,mask_intensity,seed,planner,target_granularity,support_ceiling,initial_granularity,final_granularity,reached_target,explicit_stop,correct_target_stop,correct_degrade_stop,correct_stop,ceiling_violation,cost_to_target,budget_used,steps_to_target,steps_taken,actions_taken,zero_yield_actions,overlap_waste_cost,initial_hidden_claims,recovered_claims,final_node_coverage,final_edge_coverage,final_critical_gap_count,initial_direct_over_attribution,governance_family,governance_variant,action_prior_regime,expert_effect_multiplier,channel_prior_multiplier,action_prior_profile_sha256,oracle_cost_to_target,cost_regret_vs_oracle,oracle_top1_action_id,oracle_top1_action_hit,premature_stop,justified_degrade_stop,oracle_reachable
C07-darpa-e5-theia-0515,random,0.2,23,project05_m3a_gap_compat,G3_campaign,G3_campaign,G2_tactic_intent,G3_campaign,1,0,1,0,1,0,2.0,2.0,1,1,C07-AA-004,0,0.0,1,1,1.0,1.0,0,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,2.0,0.0,C07-AA-004,1,0,0,1
C07-darpa-e5-theia-0515,random,0.2,23,m1_no_granularity,G3_campaign,G3_campaign,G2_tactic_intent,G3_campaign,1,0,1,0,1,0,4.0,4.0,2,2,C07-AA-005|C07-AA-004,1,0.0,1,1,1.0,1.0,0,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,2.0,2.0,C07-AA-004,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,23,m1_no_uncertainty,G3_campaign,G3_campaign,G2_tactic_intent,G3_campaign,1,0,1,0,1,0,4.0,4.0,2,2,C07-AA-001|C07-AA-004,1,0.0,1,1,1.0,1.0,0,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,2.0,2.0,C07-AA-004,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,23,m1_no_risk,G3_campaign,G3_campaign,G2_tactic_intent,G3_campaign,1,0,1,0,1,0,2.0,2.0,1,1,C07-AA-004,0,0.0,1,1,1.0,1.0,0,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,2.0,0.0,C07-AA-004,1,0,0,1
C07-darpa-e5-theia-0515,random,0.2,23,m1_no_coverage,G3_campaign,G3_campaign,G2_tactic_intent,G3_campaign,1,0,1,0,1,0,2.0,2.0,1,1,C07-AA-004,0,0.0,1,1,1.0,1.0,0,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,2.0,0.0,C07-AA-004,1,0,0,1
C07-darpa-e5-theia-0515,random,0.2,23,m1_no_cost,G3_campaign,G3_campaign,G2_tactic_intent,G3_campaign,1,0,1,0,1,0,5.0,5.0,2,2,C07-AA-002|C07-AA-004,1,0.4444,1,1,1.0,1.0,0,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,2.0,3.0,C07-AA-004,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,23,cmi_proxy,G3_campaign,G3_campaign,G2_tactic_intent,G3_campaign,1,0,1,0,1,0,2.0,2.0,1,1,C07-AA-004,0,0.0,1,1,1.0,1.0,0,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,2.0,0.0,C07-AA-004,1,0,0,1
C07-darpa-e5-theia-0515,random,0.2,23,oracle_optimal,G3_campaign,G3_campaign,G2_tactic_intent,G3_campaign,1,0,1,0,1,0,2.0,2.0,1,1,C07-AA-004,0,0.0,1,1,1.0,1.0,0,1,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,2.0,0.0,C07-AA-004,1,0,0,1
C07-darpa-e5-theia-0515,random,0.2,23,full_evidence,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,0,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,,,,,,,
C07-darpa-e5-theia-0515,random,0.2,37,random,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,fixed_order,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,coverage_greedy,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,project05_m1,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,project05_m2,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,project05_m3a_gap_compat,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,m1_no_granularity,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,m1_no_uncertainty,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,m1_no_risk,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,m1_no_coverage,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,m1_no_cost,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,cmi_proxy,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,oracle_optimal,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,37,full_evidence,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,0,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,,,,,,,
C07-darpa-e5-theia-0515,random,0.2,41,random,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,fixed_order,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,coverage_greedy,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,project05_m1,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,project05_m2,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,project05_m3a_gap_compat,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,m1_no_granularity,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,m1_no_uncertainty,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,m1_no_risk,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,m1_no_coverage,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,m1_no_cost,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,cmi_proxy,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,oracle_optimal,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,41,full_evidence,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,0,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,,,,,,,
C07-darpa-e5-theia-0515,random,0.2,53,random,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,fixed_order,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,coverage_greedy,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,project05_m1,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,project05_m2,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,project05_m3a_gap_compat,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,m1_no_granularity,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,m1_no_uncertainty,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,m1_no_risk,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,m1_no_coverage,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,m1_no_cost,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,cmi_proxy,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,oracle_optimal,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,1,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.2,53,full_evidence,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,0,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,,,,,,,
C07-darpa-e5-theia-0515,random,0.4,11,random,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,fixed_order,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,coverage_greedy,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,project05_m1,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,project05_m2,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,project05_m3a_gap_compat,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,m1_no_granularity,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,m1_no_uncertainty,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,m1_no_risk,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,m1_no_coverage,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,m1_no_cost,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,cmi_proxy,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,oracle_optimal,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,2,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,0.0,0.0,,0,0,0,1
C07-darpa-e5-theia-0515,random,0.4,11,full_evidence,G3_campaign,G3_campaign,G3_campaign,G3_campaign,1,0,1,0,1,0,0.0,0.0,0,0,,0,0.0,0,0,1.0,1.0,0,0,action_prior_sensitivity,legacy_priors,legacy,1.0,1.0,,,,,,,,
